X,CH1,Start,Increment,
Sequence,Volt,-2.140000e-05,1.000000e-09
269,6.00e-02,
270,1.00e-01,
271,1.00e-01,
272,1.00e-01,
273,1.00e-01,
274,1.00e-01,
275,6.00e-02,
276,6.00e-02,
277,6.00e-02,
278,6.00e-02,
279,1.00e-01,
280,1.00e-01,
281,1.00e-01,
282,1.00e-01,
283,1.00e-01,
284,1.00e-01,
285,6.00e-02,
286,6.00e-02,
287,6.00e-02,
288,6.00e-02,
289,6.00e-02,
290,1.00e-01,
291,1.00e-01,
292,1.00e-01,
293,1.00e-01,
294,1.00e-01,
295,1.00e-01,
296,1.00e-01,
297,6.00e-02,
298,1.00e-01,
299,1.00e-01,
300,1.00e-01,
301,1.00e-01,
302,1.00e-01,
303,1.00e-01,
304,1.00e-01,
305,6.00e-02,
306,1.00e-01,
307,1.00e-01,
308,1.00e-01,
309,1.00e-01,
310,1.00e-01,
311,1.00e-01,
312,1.00e-01,
313,1.00e-01,
314,1.00e-01,
315,6.00e-02,
316,1.00e-01,
317,6.00e-02,
318,1.00e-01,
319,1.00e-01,
320,1.00e-01,
321,1.00e-01,
322,1.00e-01,
323,1.00e-01,
324,1.00e-01,
325,1.00e-01,
326,1.00e-01,
327,1.00e-01,
328,1.00e-01,
329,6.00e-02,
330,1.00e-01,
331,6.00e-02,
332,6.00e-02,
333,1.00e-01,
334,1.00e-01,
335,1.00e-01,
336,1.00e-01,
337,6.00e-02,
338,1.00e-01,
339,1.00e-01,
340,1.00e-01,
341,6.00e-02,
342,1.00e-01,
343,1.00e-01,
344,1.00e-01,
345,1.00e-01,
346,1.00e-01,
347,6.00e-02,
348,1.00e-01,
349,6.00e-02,
350,6.00e-02,
351,1.00e-01,
352,1.00e-01,
353,1.00e-01,
354,1.00e-01,
355,1.00e-01,
356,1.00e-01,
357,1.00e-01,
358,6.00e-02,
359,1.00e-01,
360,6.00e-02,
361,6.00e-02,
362,6.00e-02,
363,6.00e-02,
364,1.00e-01,
365,1.00e-01,
366,1.00e-01,
367,1.00e-01,
368,1.00e-01,
369,1.00e-01,
370,1.00e-01,
371,6.00e-02,
372,1.00e-01,
373,6.00e-02,
374,6.00e-02,
375,1.00e-01,
376,1.00e-01,
377,6.00e-02,
378,6.00e-02,
379,6.00e-02,
380,1.00e-01,
381,1.00e-01,
382,1.00e-01,
383,1.00e-01,
384,1.00e-01,
385,1.00e-01,
386,1.00e-01,
387,1.00e-01,
388,1.00e-01,
389,6.00e-02,
390,1.00e-01,
391,1.00e-01,
392,1.00e-01,
393,1.00e-01,
394,1.00e-01,
395,1.00e-01,
396,1.00e-01,
397,1.00e-01,
398,1.00e-01,
399,1.00e-01,
400,1.00e-01,
401,1.00e-01,
402,1.00e-01,
403,1.00e-01,
404,1.00e-01,
405,1.00e-01,
406,6.00e-02,
407,6.00e-02,
408,6.00e-02,
409,6.00e-02,
410,6.00e-02,
411,1.00e-01,
412,1.00e-01,
413,1.00e-01,
414,1.00e-01,
415,1.00e-01,
416,1.00e-01,
417,6.00e-02,
418,6.00e-02,
419,6.00e-02,
420,6.00e-02,
421,6.00e-02,
422,1.00e-01,
423,1.00e-01,
424,1.00e-01,
425,1.00e-01,
426,1.00e-01,
427,6.00e-02,
428,6.00e-02,
429,6.00e-02,
430,6.00e-02,
431,1.00e-01,
432,1.00e-01,
433,1.00e-01,
434,1.00e-01,
435,1.00e-01,
436,1.00e-01,
437,6.00e-02,
438,6.00e-02,
439,1.00e-01,
440,6.00e-02,
441,6.00e-02,
442,1.00e-01,
443,1.00e-01,
444,1.00e-01,
445,1.00e-01,
446,1.00e-01,
447,1.00e-01,
448,1.00e-01,
449,6.00e-02,
450,1.00e-01,
451,6.00e-02,
452,1.00e-01,
453,6.00e-02,
454,6.00e-02,
455,1.00e-01,
456,1.00e-01,
457,1.00e-01,
458,1.00e-01,
459,1.00e-01,
460,1.00e-01,
461,6.00e-02,
462,6.00e-02,
463,1.00e-01,
464,1.00e-01,
465,1.00e-01,
466,1.00e-01,
467,1.00e-01,
468,1.00e-01,
469,1.00e-01,
470,1.00e-01,
471,1.00e-01,
472,1.00e-01,
473,1.00e-01,
474,1.00e-01,
475,1.00e-01,
476,1.00e-01,
477,1.00e-01,
478,1.00e-01,
479,1.00e-01,
480,1.00e-01,
481,1.00e-01,
482,1.00e-01,
483,6.00e-02,
484,1.00e-01,
485,1.00e-01,
486,1.00e-01,
487,1.00e-01,
488,1.00e-01,
489,1.00e-01,
490,1.00e-01,
491,1.00e-01,
492,6.00e-02,
493,6.00e-02,
494,6.00e-02,
495,1.00e-01,
496,1.00e-01,
497,1.00e-01,
498,1.00e-01,
499,1.00e-01,
500,1.00e-01,
501,6.00e-02,
502,6.00e-02,
503,6.00e-02,
504,6.00e-02,
505,6.00e-02,
506,1.00e-01,
507,1.00e-01,
508,1.00e-01,
509,1.00e-01,
510,1.00e-01,
511,6.00e-02,
512,6.00e-02,
513,6.00e-02,
514,6.00e-02,
515,6.00e-02,
516,1.00e-01,
517,1.00e-01,
518,1.00e-01,
519,1.00e-01,
520,1.00e-01,
521,6.00e-02,
522,6.00e-02,
523,6.00e-02,
524,1.00e-01,
525,6.00e-02,
526,1.00e-01,
527,1.00e-01,
528,1.00e-01,
529,6.00e-02,
530,6.00e-02,
531,6.00e-02,
532,6.00e-02,
533,6.00e-02,
534,6.00e-02,
535,1.00e-01,
536,1.00e-01,
537,1.00e-01,
538,1.00e-01,
539,1.00e-01,
540,1.00e-01,
541,6.00e-02,
542,6.00e-02,
543,1.00e-01,
544,1.00e-01,
545,1.00e-01,
546,1.00e-01,
547,1.00e-01,
548,1.00e-01,
549,6.00e-02,
550,1.00e-01,
551,1.00e-01,
552,1.00e-01,
553,1.00e-01,
554,1.00e-01,
555,1.00e-01,
556,1.00e-01,
557,1.00e-01,
558,1.00e-01,
559,1.00e-01,
560,1.00e-01,
561,1.00e-01,
562,1.00e-01,
563,6.00e-02,
564,1.00e-01,
565,1.00e-01,
566,1.00e-01,
567,1.00e-01,
568,1.00e-01,
569,1.00e-01,
570,1.00e-01,
571,1.00e-01,
572,1.00e-01,
573,6.00e-02,
574,6.00e-02,
575,1.00e-01,
576,1.00e-01,
577,6.00e-02,
578,1.00e-01,
579,1.00e-01,
580,1.00e-01,
581,1.00e-01,
582,1.00e-01,
583,1.00e-01,
584,1.00e-01,
585,6.00e-02,
586,6.00e-02,
587,6.00e-02,
588,1.00e-01,
589,6.00e-02,
590,1.00e-01,
591,1.00e-01,
592,1.00e-01,
593,1.00e-01,
594,1.00e-01,
595,6.00e-02,
596,1.00e-01,
597,6.00e-02,
598,6.00e-02,
599,1.00e-01,
600,1.00e-01,
601,1.00e-01,
602,1.00e-01,
603,1.00e-01,
604,1.00e-01,
605,6.00e-02,
606,6.00e-02,
607,1.00e-01,
608,1.00e-01,
609,1.00e-01,
610,1.00e-01,
611,1.00e-01,
612,1.00e-01,
613,1.00e-01,
614,1.00e-01,
615,6.00e-02,
616,6.00e-02,
617,6.00e-02,
618,6.00e-02,
619,6.00e-02,
620,1.00e-01,
621,1.00e-01,
622,1.00e-01,
623,1.00e-01,
624,1.00e-01,
625,1.00e-01,
626,6.00e-02,
627,6.00e-02,
628,6.00e-02,
629,6.00e-02,
630,1.00e-01,
631,1.00e-01,
632,1.00e-01,
633,1.00e-01,
634,1.00e-01,
635,6.00e-02,
636,6.00e-02,
637,6.00e-02,
638,6.00e-02,
639,1.00e-01,
640,1.00e-01,
641,1.00e-01,
642,1.00e-01,
643,1.00e-01,
644,1.00e-01,
645,1.00e-01,
646,6.00e-02,
647,6.00e-02,
648,6.00e-02,
649,6.00e-02,
650,6.00e-02,
651,1.00e-01,
652,1.00e-01,
653,1.00e-01,
654,1.00e-01,
655,1.00e-01,
656,1.00e-01,
657,6.00e-02,
658,6.00e-02,
659,6.00e-02,
660,1.00e-01,
661,6.00e-02,
662,1.00e-01,
663,1.00e-01,
664,1.00e-01,
665,1.00e-01,
666,6.00e-02,
667,6.00e-02,
668,6.00e-02,
669,6.00e-02,
670,1.00e-01,
671,1.00e-01,
672,1.00e-01,
673,1.00e-01,
674,1.00e-01,
675,6.00e-02,
676,6.00e-02,
677,6.00e-02,
678,6.00e-02,
679,6.00e-02,
680,6.00e-02,
681,1.00e-01,
682,1.00e-01,
683,1.00e-01,
684,1.00e-01,
685,1.00e-01,
686,6.00e-02,
687,6.00e-02,
688,1.00e-01,
689,6.00e-02,
690,6.00e-02,
691,1.00e-01,
692,1.00e-01,
693,6.00e-02,
694,1.00e-01,
695,1.00e-01,
696,6.00e-02,
697,6.00e-02,
698,6.00e-02,
699,1.00e-01,
700,1.00e-01,
701,1.00e-01,
702,1.00e-01,
703,1.00e-01,
704,1.00e-01,
705,1.00e-01,
706,6.00e-02,
707,6.00e-02,
708,6.00e-02,
709,6.00e-02,
710,1.00e-01,
711,1.00e-01,
712,1.00e-01,
713,1.00e-01,
714,1.00e-01,
715,1.00e-01,
716,1.00e-01,
717,6.00e-02,
718,6.00e-02,
719,1.00e-01,
720,1.00e-01,
721,1.00e-01,
722,1.00e-01,
723,6.00e-02,
724,1.00e-01,
725,6.00e-02,
726,6.00e-02,
727,1.00e-01,
728,1.00e-01,
729,1.00e-01,
730,1.00e-01,
731,1.00e-01,
732,1.00e-01,
733,6.00e-02,
734,6.00e-02,
735,1.00e-01,
736,1.00e-01,
737,6.00e-02,
738,6.00e-02,
739,6.00e-02,
740,6.00e-02,
741,6.00e-02,
742,1.00e-01,
743,1.00e-01,
744,1.00e-01,
745,1.00e-01,
746,1.00e-01,
747,1.00e-01,
748,1.00e-01,
749,6.00e-02,
750,6.00e-02,
751,1.00e-01,
752,1.00e-01,
753,6.00e-02,
754,1.00e-01,
755,6.00e-02,
756,1.00e-01,
757,1.00e-01,
758,1.00e-01,
759,1.00e-01,
760,1.00e-01,
761,1.00e-01,
762,1.00e-01,
763,1.00e-01,
764,1.00e-01,
765,1.00e-01,
766,1.00e-01,
767,1.00e-01,
768,1.00e-01,
769,1.00e-01,
770,1.00e-01,
771,6.00e-02,
772,1.00e-01,
773,1.00e-01,
774,1.00e-01,
775,1.00e-01,
776,1.00e-01,
777,1.00e-01,
778,1.00e-01,
779,6.00e-02,
780,6.00e-02,
781,6.00e-02,
782,6.00e-02,
783,1.00e-01,
784,1.00e-01,
785,1.00e-01,
786,1.00e-01,
787,1.00e-01,
788,1.00e-01,
789,6.00e-02,
790,6.00e-02,
791,6.00e-02,
792,6.00e-02,
793,6.00e-02,
794,1.00e-01,
795,1.00e-01,
796,1.00e-01,
797,6.00e-02,
798,6.00e-02,
799,1.00e-01,
800,6.00e-02,
801,6.00e-02,
802,6.00e-02,
803,6.00e-02,
804,1.00e-01,
805,1.00e-01,
806,1.00e-01,
807,1.00e-01,
808,1.00e-01,
809,6.00e-02,
810,6.00e-02,
811,6.00e-02,
812,6.00e-02,
813,6.00e-02,
814,1.00e-01,
815,1.00e-01,
816,1.00e-01,
817,1.00e-01,
818,1.00e-01,
819,1.00e-01,
820,1.00e-01,
821,6.00e-02,
822,6.00e-02,
823,1.00e-01,
824,1.00e-01,
825,1.00e-01,
826,1.00e-01,
827,1.00e-01,
828,1.00e-01,
829,6.00e-02,
830,1.00e-01,
831,1.00e-01,
832,1.00e-01,
833,1.00e-01,
834,1.00e-01,
835,1.00e-01,
836,1.00e-01,
837,1.00e-01,
838,6.00e-02,
839,6.00e-02,
840,6.00e-02,
841,6.00e-02,
842,6.00e-02,
843,6.00e-02,
844,1.00e-01,
845,1.00e-01,
846,1.00e-01,
847,1.00e-01,
848,1.00e-01,
849,1.00e-01,
850,1.00e-01,
851,6.00e-02,
852,6.00e-02,
853,6.00e-02,
854,6.00e-02,
855,6.00e-02,
856,1.00e-01,
857,6.00e-02,
858,6.00e-02,
859,6.00e-02,
860,6.00e-02,
861,6.00e-02,
862,6.00e-02,
863,1.00e-01,
864,1.00e-01,
865,1.00e-01,
866,1.00e-01,
867,1.00e-01,
868,1.00e-01,
869,6.00e-02,
870,6.00e-02,
871,6.00e-02,
872,6.00e-02,
873,6.00e-02,
874,6.00e-02,
875,6.00e-02,
876,1.00e-01,
877,1.00e-01,
878,1.00e-01,
879,1.00e-01,
880,1.00e-01,
881,6.00e-02,
882,6.00e-02,
883,6.00e-02,
884,1.00e-01,
885,6.00e-02,
886,1.00e-01,
887,1.00e-01,
888,1.00e-01,
889,1.00e-01,
890,1.00e-01,
891,1.00e-01,
892,1.00e-01,
893,6.00e-02,
894,1.00e-01,
895,1.00e-01,
896,1.00e-01,
897,1.00e-01,
898,1.00e-01,
899,1.00e-01,
900,1.00e-01,
901,6.00e-02,
902,6.00e-02,
903,6.00e-02,
904,1.00e-01,
905,1.00e-01,
906,1.00e-01,
907,1.00e-01,
908,1.00e-01,
909,1.00e-01,
910,1.00e-01,
911,6.00e-02,
912,6.00e-02,
913,6.00e-02,
914,6.00e-02,
915,6.00e-02,
916,6.00e-02,
917,6.00e-02,
918,6.00e-02,
919,1.00e-01,
920,1.00e-01,
921,6.00e-02,
922,6.00e-02,
923,6.00e-02,
924,6.00e-02,
925,6.00e-02,
926,6.00e-02,
927,1.00e-01,
928,1.00e-01,
929,1.00e-01,
930,1.00e-01,
931,6.00e-02,
932,6.00e-02,
933,6.00e-02,
934,6.00e-02,
935,6.00e-02,
936,6.00e-02,
937,6.00e-02,
938,6.00e-02,
939,1.00e-01,
940,1.00e-01,
941,1.00e-01,
942,1.00e-01,
943,1.00e-01,
944,1.00e-01,
945,6.00e-02,
946,1.00e-01,
947,6.00e-02,
948,1.00e-01,
949,1.00e-01,
950,1.00e-01,
951,1.00e-01,
952,1.00e-01,
953,6.00e-02,
954,6.00e-02,
955,6.00e-02,
956,1.00e-01,
957,1.00e-01,
958,1.00e-01,
959,1.00e-01,
960,1.00e-01,
961,1.00e-01,
962,1.00e-01,
963,6.00e-02,
964,1.00e-01,
965,6.00e-02,
966,6.00e-02,
967,1.00e-01,
968,1.00e-01,
969,1.00e-01,
970,1.00e-01,
971,1.00e-01,
972,1.00e-01,
973,6.00e-02,
974,6.00e-02,
975,6.00e-02,
976,1.00e-01,
977,1.00e-01,
978,1.00e-01,
979,1.00e-01,
980,1.00e-01,
981,1.00e-01,
982,1.00e-01,
983,1.00e-01,
984,6.00e-02,
985,6.00e-02,
986,6.00e-02,
987,6.00e-02,
988,1.00e-01,
989,1.00e-01,
990,1.00e-01,
991,1.00e-01,
992,1.00e-01,
993,6.00e-02,
994,6.00e-02,
995,6.00e-02,
996,6.00e-02,
997,6.00e-02,
998,1.00e-01,
999,1.00e-01,
1000,1.00e-01,
1001,1.00e-01,
1002,6.00e-02,
1003,6.00e-02,
1004,6.00e-02,
1005,6.00e-02,
1006,6.00e-02,
1007,1.00e-01,
1008,1.00e-01,
1009,1.00e-01,
1010,1.00e-01,
1011,1.00e-01,
1012,1.00e-01,
1013,6.00e-02,
1014,6.00e-02,
1015,6.00e-02,
1016,6.00e-02,
1017,6.00e-02,
1018,6.00e-02,
1019,1.00e-01,
1020,1.00e-01,
1021,1.00e-01,
1022,6.00e-02,
1023,6.00e-02,
1024,6.00e-02,
1025,6.00e-02,
1026,6.00e-02,
1027,6.00e-02,
1028,1.00e-01,
1029,1.00e-01,
1030,1.00e-01,
1031,1.00e-01,
1032,1.00e-01,
1033,6.00e-02,
1034,6.00e-02,
1035,6.00e-02,
1036,1.00e-01,
1037,6.00e-02,
1038,1.00e-01,
1039,1.00e-01,
1040,1.00e-01,
1041,1.00e-01,
1042,1.00e-01,
1043,6.00e-02,
1044,1.00e-01,
1045,6.00e-02,
1046,1.00e-01,
1047,1.00e-01,
1048,1.00e-01,
1049,1.00e-01,
1050,1.00e-01,
1051,1.00e-01,
1052,1.00e-01,
1053,6.00e-02,
1054,6.00e-02,
1055,1.00e-01,
1056,1.00e-01,
1057,1.00e-01,
1058,1.00e-01,
1059,1.00e-01,
1060,1.00e-01,
1061,1.00e-01,
1062,1.00e-01,
1063,1.00e-01,
1064,1.00e-01,
1065,6.00e-02,
1066,6.00e-02,
1067,6.00e-02,
1068,1.00e-01,
1069,6.00e-02,
1070,1.00e-01,
1071,1.00e-01,
1072,1.00e-01,
1073,1.00e-01,
1074,1.00e-01,
1075,6.00e-02,
1076,6.00e-02,
1077,6.00e-02,
1078,6.00e-02,
1079,1.00e-01,
1080,1.00e-01,
1081,1.00e-01,
1082,1.00e-01,
1083,6.00e-02,
1084,6.00e-02,
1085,6.00e-02,
1086,6.00e-02,
1087,1.00e-01,
1088,1.00e-01,
1089,1.00e-01,
1090,1.00e-01,
1091,1.00e-01,
1092,1.00e-01,
1093,6.00e-02,
1094,6.00e-02,
1095,6.00e-02,
1096,6.00e-02,
1097,6.00e-02,
1098,6.00e-02,
1099,1.00e-01,
1100,1.00e-01,
1101,1.00e-01,
1102,1.00e-01,
1103,1.00e-01,
1104,6.00e-02,
1105,6.00e-02,
1106,6.00e-02,
1107,6.00e-02,
1108,1.00e-01,
1109,1.00e-01,
1110,1.00e-01,
1111,1.00e-01,
1112,1.00e-01,
1113,1.00e-01,
1114,6.00e-02,
1115,6.00e-02,
1116,6.00e-02,
1117,6.00e-02,
1118,1.00e-01,
1119,1.00e-01,
1120,1.00e-01,
1121,1.00e-01,
1122,1.00e-01,
1123,1.00e-01,
1124,1.00e-01,
1125,6.00e-02,
1126,6.00e-02,
1127,6.00e-02,
1128,1.00e-01,
1129,1.00e-01,
1130,1.00e-01,
1131,1.00e-01,
1132,1.00e-01,
1133,1.00e-01,
1134,1.00e-01,
1135,1.00e-01,
1136,6.00e-02,
1137,6.00e-02,
1138,1.00e-01,
1139,1.00e-01,
1140,1.00e-01,
1141,1.00e-01,
1142,1.00e-01,
1143,1.00e-01,
1144,1.00e-01,
1145,6.00e-02,
1146,6.00e-02,
1147,6.00e-02,
1148,6.00e-02,
1149,6.00e-02,
1150,1.00e-01,
1151,1.00e-01,
1152,1.00e-01,
1153,1.00e-01,
1154,1.00e-01,
1155,6.00e-02,
1156,6.00e-02,
1157,6.00e-02,
1158,6.00e-02,
1159,6.00e-02,
1160,1.00e-01,
1161,1.00e-01,
1162,1.00e-01,
1163,1.00e-01,
1164,1.00e-01,
1165,1.00e-01,
1166,6.00e-02,
1167,6.00e-02,
1168,6.00e-02,
1169,6.00e-02,
1170,6.00e-02,
1171,6.00e-02,
1172,1.00e-01,
1173,1.00e-01,
1174,1.00e-01,
1175,1.00e-01,
1176,1.00e-01,
1177,6.00e-02,
1178,6.00e-02,
1179,6.00e-02,
1180,1.00e-01,
1181,1.00e-01,
1182,1.00e-01,
1183,1.00e-01,
1184,1.00e-01,
1185,1.00e-01,
1186,1.00e-01,
1187,1.00e-01,
1188,1.00e-01,
1189,6.00e-02,
1190,1.00e-01,
1191,1.00e-01,
1192,1.00e-01,
1193,1.00e-01,
1194,1.00e-01,
1195,1.00e-01,
1196,1.00e-01,
1197,6.00e-02,
1198,6.00e-02,
1199,1.00e-01,
1200,6.00e-02,
1201,1.00e-01,
1202,1.00e-01,
1203,1.00e-01,
1204,1.00e-01,
1205,1.00e-01,
1206,1.00e-01,
1207,1.00e-01,
1208,1.00e-01,
1209,6.00e-02,
1210,6.00e-02,
1211,6.00e-02,
1212,1.00e-01,
1213,1.00e-01,
1214,1.00e-01,
1215,1.00e-01,
1216,1.00e-01,
1217,6.00e-02,
1218,6.00e-02,
1219,6.00e-02,
1220,6.00e-02,
1221,6.00e-02,
1222,6.00e-02,
1223,1.00e-01,
1224,1.00e-01,
1225,1.00e-01,
1226,1.00e-01,
1227,6.00e-02,
1228,6.00e-02,
1229,6.00e-02,
1230,6.00e-02,
1231,6.00e-02,
1232,1.00e-01,
1233,1.00e-01,
1234,1.00e-01,
1235,1.00e-01,
1236,1.00e-01,
1237,6.00e-02,
1238,6.00e-02,
1239,6.00e-02,
1240,6.00e-02,
1241,6.00e-02,
1242,6.00e-02,
1243,1.00e-01,
1244,1.00e-01,
1245,6.00e-02,
1246,1.00e-01,
1247,6.00e-02,
1248,6.00e-02,
1249,6.00e-02,
1250,6.00e-02,
1251,6.00e-02,
1252,1.00e-01,
1253,1.00e-01,
1254,1.00e-01,
1255,1.00e-01,
1256,1.00e-01,
1257,6.00e-02,
1258,6.00e-02,
1259,6.00e-02,
1260,6.00e-02,
1261,6.00e-02,
1262,6.00e-02,
1263,1.00e-01,
1264,1.00e-01,
1265,1.00e-01,
1266,1.00e-01,
1267,6.00e-02,
1268,1.00e-01,
1269,6.00e-02,
1270,6.00e-02,
1271,1.00e-01,
1272,1.00e-01,
1273,1.00e-01,
1274,1.00e-01,
1275,1.00e-01,
1276,1.00e-01,
1277,1.00e-01,
1278,1.00e-01,
1279,1.00e-01,
1280,6.00e-02,
1281,6.00e-02,
1282,6.00e-02,
1283,1.00e-01,
1284,1.00e-01,
1285,1.00e-01,
1286,1.00e-01,
1287,1.00e-01,
1288,1.00e-01,
1289,6.00e-02,
1290,6.00e-02,
1291,6.00e-02,
1292,6.00e-02,
1293,6.00e-02,
1294,1.00e-01,
1295,1.00e-01,
1296,1.00e-01,
1297,1.00e-01,
1298,1.00e-01,
1299,6.00e-02,
1300,6.00e-02,
1301,6.00e-02,
1302,6.00e-02,
1303,1.00e-01,
1304,1.00e-01,
1305,1.00e-01,
1306,1.00e-01,
1307,1.00e-01,
1308,1.00e-01,
1309,6.00e-02,
1310,6.00e-02,
1311,1.00e-01,
1312,1.00e-01,
1313,1.00e-01,
1314,1.00e-01,
1315,1.00e-01,
1316,1.00e-01,
1317,1.00e-01,
1318,6.00e-02,
1319,6.00e-02,
1320,6.00e-02,
1321,6.00e-02,
1322,6.00e-02,
1323,6.00e-02,
1324,1.00e-01,
1325,1.00e-01,
1326,1.00e-01,
1327,1.00e-01,
1328,1.00e-01,
1329,6.00e-02,
1330,6.00e-02,
1331,6.00e-02,
1332,6.00e-02,
1333,6.00e-02,
1334,1.00e-01,
1335,1.00e-01,
1336,1.00e-01,
1337,1.00e-01,
1338,6.00e-02,
1339,6.00e-02,
1340,6.00e-02,
1341,6.00e-02,
1342,6.00e-02,
1343,1.00e-01,
1344,1.00e-01,
1345,1.00e-01,
1346,1.00e-01,
1347,1.00e-01,
1348,1.00e-01,
1349,6.00e-02,
1350,6.00e-02,
1351,6.00e-02,
1352,1.00e-01,
1353,6.00e-02,
1354,1.00e-01,
1355,1.00e-01,
